gene_id,mean_group1,mean_group2,fold_change,log2_fold_change,p_value,test_statistic,p_value_adjusted
214371_at,5.391113958621491,5.118640056154794,0.949458701010956,-0.07482284663738849,0.0036637369068378395,4.0540147130918385,0.98162806621557
205028_at,4.383372886947706,4.5401999763962175,1.0357777203749863,0.050714431480401424,0.003694796584866737,-4.047933730427718,0.98162806621557
216136_at,4.353309467967028,4.230361306634693,0.971757541650318,-0.041331695760714694,0.003774592427900037,4.032559726649924,0.98162806621557
211790_s_at,5.7733019229037845,5.4704688482426125,0.9475459487992867,-0.07773219012864009,0.0038148864319873326,4.024928696088585,0.98162806621557
215071_s_at,6.547809894438522,7.029755108530056,1.0736040327775676,0.10246199585460011,0.003962469626969999,-3.9977007379003457,0.98162806621557
207749_s_at,7.207442070090058,6.962094185976338,0.9659590903780023,-0.04996600454117122,0.003993703147751253,3.99207820196269,0.98162806621557
215111_s_at,9.4818397690289,9.770923809791071,1.0304881803325157,0.04332795730467221,0.004011918279384042,-3.98882095700852,0.98162806621557
217145_at,5.064618875363519,4.932078737018726,0.9738301851320885,-0.03825787537967152,0.004473069929428863,3.911265089366499,0.98162806621557
206504_at,4.088969168366912,4.1814961901364445,1.0226284469164846,0.03228206379397579,0.004503597139304088,-3.9064375315459143,0.98162806621557
220889_s_at,4.45925161674556,4.527984193348868,1.0154134779802961,0.022067314762885138,0.004714355258929807,-3.874036846601446,0.98162806621557
210827_s_at,6.800848263663422,6.677154133287547,0.9818119555707828,-0.02648136031045077,0.0047499424197939575,3.868719404535085,0.98162806621557
207530_s_at,5.017517705277742,4.7683406032686,0.9503385704554581,-0.07348651102512292,0.004793759214167778,3.862230629405501,0.98162806621557
204457_s_at,6.497944382696225,6.932042964779968,1.0668055244116479,0.09329720096196786,0.004824053809545784,-3.8577813900215454,0.98162806621557
219638_at,5.38687435086333,5.5373373210778905,1.0279314051924093,0.03974399537754927,0.00484951541824913,-3.854065042282483,0.98162806621557
215166_at,5.715241963690575,5.432029372021699,0.9504460889900812,-0.07332329794772459,0.00495695657322443,3.838609957454037,0.98162806621557
211766_s_at,4.629648017699452,4.49265966831169,0.9704106340559701,-0.04333273484963913,0.004962205202894421,3.8378641739158272,0.98162806621557
204059_s_at,8.32998794375128,8.83476725537303,1.0605978442022126,0.08487772113614098,0.0049635039596924195,-3.837679762515482,0.98162806621557
213607_x_at,8.019872191373922,7.7042815726795375,0.9606489216830874,-0.057918814239989,0.0049765870812571505,3.8358249577432035,0.98162806621557
220988_s_at,5.94499160022653,5.743944549496959,0.9661821135757517,-0.04963294972906249,0.00507668286719662,3.821804781310741,0.98162806621557
203925_at,8.140649279928372,9.308930754514051,1.1435120755621053,0.193471600783761,0.005363435603985499,-3.7832214258276067,0.98162806621557
201857_at,10.239770783607849,10.532866515471696,1.0286232707799519,0.04071469759269337,0.005377179965648657,-3.7814278807693644,0.98162806621557
52940_at,8.023137342688884,7.8584091210544145,0.9794683532640036,-0.029929215285423225,0.005503651232473394,3.7651507588693653,0.98162806621557
205509_at,5.908365127637404,5.759924431972649,0.9748761810656559,-0.03670910095449275,0.0055574685301733985,3.7583452654586713,0.98162806621557
204542_at,6.623362613885728,6.390394000747428,0.9648262330300492,-0.051658961127964746,0.0056089496896329786,3.75190078940155,0.98162806621557
209903_s_at,7.762839968859984,8.046867936704245,1.0365881518856008,0.051842809047892964,0.005620309325872341,-3.750487289392475,0.98162806621557
219685_at,4.968656193661225,5.112057938195802,1.0288612733393634,0.04104846934781525,0.0057639870893956505,-3.7328682040335686,0.98162806621557
201887_at,8.21833089966579,8.436342846939045,1.0265275212126248,0.03777230663280466,0.005815914309883551,-3.7266155708259543,0.98162806621557
203964_at,8.735257730338436,8.997239331426414,1.0299912846507195,0.04263212998676302,0.005857476687442139,-3.721653791492719,0.98162806621557
206224_at,5.309951486882978,5.062497907068349,0.9533981467766878,-0.06884927379976649,0.005900257907160762,3.716585617027656,0.98162806621557
216451_at,6.525227619496425,6.28137227303025,0.962628836772288,-0.05494845317065795,0.005959247582708354,3.709661252323163,0.98162806621557
220781_at,4.9362900646416605,4.840356753060084,0.980565706162865,-0.02831378850945525,0.0060793728911271725,3.6957840766623273,0.98162806621557
214863_at,5.644380282647734,5.465135528055676,0.9682436785588132,-0.046557917628444336,0.006103298896034833,3.6930550468136665,0.98162806621557
214799_at,5.7361039289409765,5.5741958952688275,0.97177386677824,-0.04130745927964393,0.006118774831243822,3.6912959156406178,0.98162806621557
206408_at,4.67620223472133,4.873798778221454,1.042255773720167,0.05970936417736982,0.006162458699702878,-3.6863559195126445,0.98162806621557
202041_s_at,10.847953191709898,10.608539579899409,0.9779300659230857,-0.03219679653340611,0.006163617865821269,3.686225344410108,0.98162806621557
211899_s_at,6.293845291360144,6.103765987446509,0.969799177591072,-0.044242064586595464,0.006184977498961243,3.683823951255807,0.98162806621557
